Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Gent II,1.33,1.49,-0.16,1.17,0.89,0.28,0.16,0.6,-0.44,1.33,1.49,-0.16,1,1,0,0.16,67.6,64.62,46.7,0.47,0.67,301,12,9,11,19.15,16.42,8.83,3,4,8,4,11,164.1,69.56,20.33,11.22,90.57,41.01,0,KRC Genk II 1-1 Gent II,2026-04-17
KRC Genk II,1.49,1.33,0.16,0.89,1.17,-0.28,0.6,0.16,0.44,1.49,1.33,0.16,1,1,0,-0.16,32.4,35.38,46.67,0.67,0.47,152,8,11,9,16.42,19.15,23.96,4,3,9,6,6,71.8,30.44,160.87,88.78,130.3,58.99,0,KRC Genk II 1-1 Gent II,2026-04-17
Lommel,2.19,2.34,-0.15,0.79,1.04,-0.25,0.64,0.54,0.1,1.43,1.58,-0.15,1,2,-1,-0.85,51.0,38.8,43.49,0.73,0.87,177,7,10,17,13.7,19.54,18.24,1,7,11,3,8,54.5,26.48,58.6,53.08,51.47,21.54,1,Beerschot 2-1 Lommel,2026-04-17
Beerschot,2.34,2.19,0.15,1.04,0.79,0.25,0.54,0.64,-0.1,1.58,1.43,0.15,2,1,1,0.85,49.0,61.2,50.2,0.87,0.73,229,18,17,10,19.54,13.7,14.03,7,1,32,8,11,151.3,73.52,51.8,46.92,187.47,78.46,0,Beerschot 2-1 Lommel,2026-04-17
Olympic Charleroi,0.98,3.28,-2.3,0.89,2.59,-1.7,0.09,0.69,-0.6,0.98,3.28,-2.3,0,5,-5,-2.7,48.0,28.16,38.98,0.7,1.38,122,10,11,22,15.71,15.94,15.95,1,12,16,4,9,49.1,16.91,57.67,48.27,25.04,5.59,0,Anderlecht II 5-0 Olympic Charleroi,2026-04-17
Anderlecht II,3.28,0.98,2.3,2.59,0.89,1.7,0.69,0.09,0.6,3.28,0.98,2.3,5,0,5,2.7,52.0,71.84,50.48,1.38,0.7,247,20,22,11,15.94,15.71,8.95,12,1,15,5,13,241.3,83.09,61.8,51.73,423.09,94.41,2,Anderlecht II 5-0 Olympic Charleroi,2026-04-17
Lokeren,1.67,1.95,-0.28,1.47,1.83,-0.36,0.2,0.12,0.08,1.67,1.95,-0.28,1,1,0,0.28,53.1,55.63,47.09,0.63,0.51,182,12,15,16,23.81,31.37,8.29,1,4,21,7,11,109.2,54.03,35.0,33.04,91.57,43.86,4,Lierse SK 1-1 Lokeren,2026-04-17
Lierse SK,1.95,1.67,0.28,1.83,1.47,0.36,0.12,0.2,-0.08,1.95,1.67,0.28,1,1,0,-0.28,46.9,44.37,48.85,0.51,0.63,158,10,16,15,31.37,23.81,11.48,4,1,18,8,11,92.9,45.97,70.93,66.96,117.2,56.14,0,Lierse SK 1-1 Lokeren,2026-04-17
RWDM Brussels,0.86,2.7,-1.84,0.83,2.19,-1.36,0.03,0.51,-0.48,0.86,2.7,-1.84,1,3,-2,-0.16,45.0,47.19,52.57,0.54,0.39,222,11,8,22,14.81,56.41,10.33,6,3,20,6,14,65.2,29.96,56.07,82.29,58.03,26.71,1,Kortrijk 3-1 RWDM Brussels,2026-04-17
Kortrijk,2.7,0.86,1.84,2.19,0.83,1.36,0.51,0.03,0.48,2.7,0.86,1.84,3,1,2,0.16,55.0,52.81,50.16,0.39,0.54,240,19,22,8,56.41,14.81,11.32,3,6,22,12,9,152.4,70.04,12.07,17.71,159.23,73.29,0,Kortrijk 3-1 RWDM Brussels,2026-04-17
Liège,1.88,1.34,0.54,1.79,1.34,0.45,0.1,0.0,0.1,1.88,1.34,0.54,2,0,2,1.46,41.8,52.21,52.9,0.56,0.84,237,12,15,11,26.79,13.1,22.29,3,2,26,6,10,85.0,47.97,115.2,90.71,184.57,97.22,0,Gent II 0-2 Liège,2026-04-12
Gent II,1.34,1.88,-0.54,1.34,1.79,-0.45,0.0,0.1,-0.1,1.34,1.88,-0.54,0,2,-2,-1.46,58.2,47.79,45.09,0.84,0.56,234,6,11,15,13.1,26.79,11.92,2,3,6,2,11,92.2,52.03,11.8,9.29,5.27,2.78,0,Gent II 0-2 Liège,2026-04-12
KRC Genk II,0.94,1.77,-0.83,0.86,1.71,-0.85,0.09,0.07,0.02,0.94,1.77,-0.83,2,2,0,0.83,53.1,42.86,40.99,0.34,0.58,155,6,14,13,41.18,22.41,13.68,4,9,6,2,5,59.6,33.35,26.73,26.54,56.03,23.36,1,Francs Borains 2-2 KRC Genk II,2026-04-11
Francs Borains,1.77,0.94,0.83,1.71,0.86,0.85,0.07,0.09,-0.02,1.77,0.94,0.83,2,2,0,-0.83,46.9,57.14,46.21,0.58,0.34,182,11,13,14,22.41,41.18,13.39,9,4,13,3,16,119.1,66.65,74.0,73.46,183.8,76.64,1,Francs Borains 2-2 KRC Genk II,2026-04-11
Lierse SK,3.17,0.69,2.48,1.37,0.59,0.78,0.28,0.1,0.18,1.65,0.69,0.96,1,0,1,-1.48,51.3,48.16,45.55,0.92,0.48,171,11,18,17,19.57,35.42,6.51,6,4,15,3,15,82.5,50.21,12.27,25.49,83.7,49.73,3,Olympic Charleroi 0-1 Lierse SK,2026-04-11
Olympic Charleroi,0.69,3.17,-2.48,0.59,1.37,-0.78,0.1,0.28,-0.18,0.69,1.65,-0.96,0,1,-1,1.48,48.7,51.84,46.19,0.48,0.92,174,11,17,18,35.42,19.57,8.76,4,6,13,3,17,81.8,49.79,35.87,74.51,84.6,50.27,0,Olympic Charleroi 0-1 Lierse SK,2026-04-11
Club Brugge II,1.95,2.73,-0.78,1.57,2.66,-1.09,0.39,0.07,0.32,1.95,2.73,-0.78,1,0,1,1.78,48.4,39.76,39.71,0.43,1.64,171,12,13,22,30.23,13.41,18.55,3,5,17,7,7,54.3,23.32,20.87,22.55,30.87,13.07,0,Lommel 0-1 Club Brugge II,2026-04-11
Lommel,2.73,1.95,0.78,2.66,1.57,1.09,0.07,0.39,-0.32,2.73,1.95,0.78,0,1,-1,-1.78,51.6,60.24,49.1,1.64,0.43,273,24,22,13,13.41,30.23,14.5,5,3,26,5,15,178.5,76.68,71.67,77.45,205.27,86.93,0,Lommel 0-1 Club Brugge II,2026-04-11
Kortrijk,0.78,0.61,0.17,0.75,0.56,0.19,0.03,0.05,-0.02,0.78,0.61,0.17,0,1,-1,-1.17,43.2,39.0,44.57,0.86,0.59,151,12,8,7,9.3,11.86,12.73,2,5,26,3,12,42.5,33.18,83.13,77.5,68.43,49.32,1,Beveren 1-0 Kortrijk,2026-04-11
Beveren,0.61,0.78,-0.17,0.56,0.75,-0.19,0.05,0.03,0.02,0.61,0.78,-0.17,1,0,1,1.17,56.8,61.0,45.37,0.59,0.86,237,10,7,8,11.86,9.3,8.9,5,2,23,4,12,85.6,66.82,24.13,22.5,70.33,50.68,0,Beveren 1-0 Kortrijk,2026-04-11
Anderlecht II,1.17,2.01,-0.84,1.13,1.94,-0.81,0.05,0.07,-0.02,1.17,2.01,-0.84,1,2,-1,-0.16,58.4,67.24,50.67,0.71,0.9,258,17,15,11,21.13,12.22,6.67,11,8,24,7,14,153.6,72.05,17.13,20.86,125.5,58.96,1,RWDM Brussels 2-1 Anderlecht II,2026-04-11
RWDM Brussels,2.01,1.17,0.84,1.94,1.13,0.81,0.07,0.05,0.02,2.01,1.17,0.84,2,1,1,0.16,41.6,32.76,39.38,0.9,0.71,102,15,11,15,12.22,21.13,7.53,8,11,21,5,16,59.6,27.95,65.0,79.14,87.37,41.04,0,RWDM Brussels 2-1 Anderlecht II,2026-04-11
Seraing,1.29,2.89,-1.6,1.29,1.77,-0.48,0.0,0.35,-0.35,1.29,2.13,-0.84,1,1,0,1.6,37.3,39.56,41.91,0.1,1.1,110,3,6,15,60.0,13.64,15.69,1,9,14,1,20,30.6,17.74,92.6,84.28,61.43,39.05,1,Lokeren 1-1 Seraing,2026-04-10
Lokeren,2.89,1.29,1.6,1.77,1.29,0.48,0.35,0.0,0.35,2.13,1.29,0.84,1,1,0,-1.6,62.7,60.44,47.32,1.1,0.1,241,23,15,6,13.64,60.0,6.48,9,1,15,6,9,141.9,82.26,17.27,15.72,95.9,60.95,2,Lokeren 1-1 Seraing,2026-04-10
Beerschot,3.0,2.92,0.08,2.21,2.16,0.05,0.03,0.0,0.03,2.24,2.16,0.08,3,3,0,-0.08,51.3,62.64,45.59,0.79,1.04,194,14,13,17,16.46,16.35,13.67,2,5,14,4,14,116.5,62.87,57.0,48.5,125.97,61.58,0,Eupen 3-3 Beerschot,2026-04-10
Eupen,2.92,3.0,-0.08,2.16,2.21,-0.05,0.0,0.03,-0.03,2.16,2.24,-0.08,3,3,0,0.08,48.7,37.36,39.82,1.04,0.79,133,14,17,13,16.35,16.46,8.85,5,2,17,2,20,68.8,37.13,60.53,51.5,78.6,38.42,1,Eupen 3-3 Beerschot,2026-04-10
Olympic Charleroi,1.86,1.74,0.12,1.52,1.38,0.14,0.34,0.36,-0.02,1.86,1.74,0.12,1,2,-1,-1.12,53.1,50.36,44.48,0.96,1.38,182,11,19,17,19.79,12.32,10.12,1,9,23,5,8,98.8,53.93,48.4,37.81,68.6,29.71,2,Liège 2-1 Olympic Charleroi,2026-04-05
Liège,1.74,1.86,-0.12,1.38,1.52,-0.14,0.36,0.34,0.02,1.74,1.86,-0.12,2,1,1,1.12,46.9,49.64,44.72,1.38,0.96,157,19,17,19,12.32,19.79,12.93,9,1,18,6,11,84.4,46.07,79.6,62.19,162.27,70.29,0,Liège 2-1 Olympic Charleroi,2026-04-05
Patro Eisden,1.74,1.8,-0.06,1.56,1.73,-0.17,0.19,0.07,0.12,1.74,1.8,-0.06,0,2,-2,-1.94,48.8,48.75,44.61,0.49,0.29,159,22,13,8,26.53,27.59,7.11,10,4,19,4,13,90.7,51.89,48.8,52.47,89.77,48.91,8,Seraing 2-0 Patro Eisden,2026-04-05
Seraing,1.8,1.74,0.06,1.73,1.56,0.17,0.07,0.19,-0.12,1.8,1.74,0.06,2,0,2,1.94,51.2,51.25,44.53,0.29,0.49,168,3,8,13,27.59,26.53,9.59,4,10,20,6,19,84.1,48.11,44.2,47.53,93.77,51.09,0,Seraing 2-0 Patro Eisden,2026-04-05
RWDM Brussels,0.26,2.1,-1.84,0.24,2.1,-1.86,0.02,0.0,0.02,0.26,2.1,-1.84,2,3,-1,0.84,39.1,31.71,39.51,0.19,1.42,121,2,5,14,26.32,9.86,15.59,1,9,16,3,12,27.8,13.25,82.07,70.22,36.8,20.22,0,Lommel 3-2 RWDM Brussels,2026-04-04
Lommel,2.1,0.26,1.84,2.1,0.24,1.86,0.0,0.02,-0.02,2.1,0.26,1.84,3,2,1,-0.84,60.9,68.29,49.84,1.42,0.19,311,14,14,5,9.86,26.32,9.11,9,1,21,6,10,182.0,86.75,34.8,29.78,145.23,79.78,0,Lommel 3-2 RWDM Brussels,2026-04-04
Francs Borains,0.92,1.12,-0.2,0.88,0.58,0.3,0.05,0.54,-0.49,0.92,1.12,-0.2,2,0,2,2.2,42.0,37.07,47.87,0.32,0.52,162,10,6,10,18.75,19.23,12.29,2,5,15,3,13,43.4,27.4,69.87,90.04,84.03,65.28,4,Lierse SK 0-2 Francs Borains,2026-04-04
Lierse SK,1.12,0.92,0.2,0.58,0.88,-0.3,0.54,0.05,0.49,1.12,0.92,0.2,0,2,-2,-2.2,58.0,62.93,49.47,0.52,0.32,250,16,10,6,19.23,18.75,6.09,5,2,21,5,19,115.0,72.6,7.73,9.96,44.7,34.72,5,Lierse SK 0-2 Francs Borains,2026-04-04
Eupen,1.27,1.08,0.19,1.11,0.79,0.32,0.16,0.29,-0.13,1.27,1.08,0.19,1,0,1,0.81,44.1,36.78,38.04,0.26,0.37,137,9,10,12,38.46,32.43,9.04,17,4,10,2,18,47.0,21.72,108.73,69.41,94.3,43.5,0,Club Brugge II 0-1 Eupen,2026-04-04
Club Brugge II,1.08,1.27,-0.19,0.79,1.11,-0.32,0.29,0.16,0.13,1.08,1.27,-0.19,0,1,-1,-0.81,55.9,63.22,43.21,0.37,0.26,218,18,12,10,32.43,38.46,11.47,4,17,16,6,14,169.4,78.28,47.93,30.59,122.5,56.5,0,Club Brugge II 0-1 Eupen,2026-04-04
Beveren,3.52,0.47,3.05,2.36,0.42,1.94,0.39,0.05,0.34,2.76,0.47,2.29,5,0,5,1.95,52.5,60.32,45.32,0.92,0.13,200,18,15,9,16.3,69.23,11.21,10,4,16,4,12,120.3,87.05,57.33,45.31,197.8,90.91,1,Anderlecht II 0-5 Beveren,2026-04-04
Anderlecht II,0.47,3.52,-3.05,0.42,2.36,-1.94,0.05,0.39,-0.34,0.47,2.76,-2.29,0,5,-5,-1.95,47.5,39.68,41.46,0.13,0.92,142,5,9,15,69.23,16.3,16.39,4,10,12,6,7,17.9,12.95,69.2,54.69,19.77,9.09,0,Anderlecht II 0-5 Beveren,2026-04-04
Lokeren,2.05,1.44,0.61,1.92,0.68,1.24,0.13,0.0,0.13,2.05,0.68,1.37,2,2,0,-0.61,54.4,65.13,48.09,1.08,0.29,178,23,10,10,9.26,34.48,6.9,12,7,14,4,19,131.8,77.03,22.6,36.89,130.27,73.56,2,KRC Genk II 2-2 Lokeren,2026-04-03
KRC Genk II,1.44,2.05,-0.61,0.68,1.92,-1.24,0.0,0.13,-0.13,0.68,2.05,-1.37,2,2,0,0.61,45.6,34.87,45.33,0.29,1.08,139,4,10,10,34.48,9.26,7.73,7,12,11,3,12,39.3,22.97,38.67,63.11,46.83,26.44,0,KRC Genk II 2-2 Lokeren,2026-04-03
Gent II,0.67,5.11,-4.44,0.67,3.77,-3.1,0.0,0.57,-0.57,0.67,4.35,-3.68,0,2,-2,2.44,63.5,53.02,44.53,0.66,1.13,260,6,7,25,10.61,22.12,9.5,5,8,12,2,10,62.1,35.2,4.4,3.19,12.77,5.8,0,Kortrijk 2-0 Gent II,2026-04-03
Kortrijk,5.11,0.67,4.44,3.77,0.67,3.1,0.57,0.0,0.57,4.35,0.67,3.68,2,0,2,-2.44,36.5,46.98,47.03,1.13,0.66,146,19,25,7,22.12,10.61,16.26,8,5,33,6,13,114.3,64.8,133.73,96.81,207.43,94.2,2,Kortrijk 2-0 Gent II,2026-04-03
Anderlecht II,2.06,2.52,-0.46,1.3,2.47,-1.17,0.0,0.05,-0.05,1.3,2.52,-1.22,2,4,-2,-1.54,52.1,50.0,43.67,0.78,0.94,179,7,13,12,16.67,12.77,10.17,5,3,20,8,10,63.2,43.38,25.27,34.62,48.53,37.29,3,Lokeren 4-2 Anderlecht II,2026-03-21
Lokeren,2.52,2.06,0.46,2.47,1.3,1.17,0.05,0.0,0.05,2.52,1.3,1.22,4,2,2,1.54,47.9,50.0,46.57,0.94,0.78,158,12,12,13,12.77,16.67,12.29,3,5,19,6,14,82.5,56.62,47.73,65.38,81.6,62.71,1,Lokeren 4-2 Anderlecht II,2026-03-21
Lierse SK,1.69,1.56,0.13,1.68,1.56,0.12,0.01,0.0,0.01,1.69,1.56,0.13,1,1,0,-0.13,56.1,59.17,44.91,0.68,0.52,226,11,9,15,13.24,28.85,8.74,10,6,18,8,15,103.7,52.91,44.6,34.36,87.03,38.89,2,RWDM Brussels 1-1 Lierse SK,2026-03-21
RWDM Brussels,1.56,1.69,-0.13,1.56,1.68,-0.12,0.0,0.01,-0.01,1.56,1.69,-0.13,1,1,0,0.13,43.9,40.83,41.7,0.52,0.68,134,6,15,9,28.85,13.24,10.12,6,10,12,2,11,92.3,47.09,85.2,65.64,136.73,61.11,0,RWDM Brussels 1-1 Lierse SK,2026-03-21
Liège,0.32,3.13,-2.81,0.27,3.13,-2.86,0.05,0.0,0.05,0.32,3.13,-2.81,0,4,-4,-1.19,35.5,24.8,43.15,0.16,1.34,119,2,5,19,31.25,14.18,23.16,3,4,16,2,7,37.8,12.12,79.2,90.9,40.87,12.42,1,Beveren 4-0 Liège,2026-03-21
Beveren,3.13,0.32,2.81,3.13,0.27,2.86,0.0,0.05,-0.05,3.13,0.32,2.81,4,0,4,1.19,64.5,75.2,51.43,1.34,0.16,332,24,19,5,14.18,31.25,10.96,4,3,19,4,7,274.0,87.88,7.93,9.1,288.07,87.58,0,Beveren 4-0 Liège,2026-03-21
Club Brugge II,1.85,3.84,-1.99,1.78,3.19,-1.41,0.07,0.65,-0.58,1.85,3.84,-1.99,2,3,-1,0.99,46.4,29.92,36.57,0.51,0.9,124,7,16,31,31.37,34.44,13.58,6,12,9,1,10,31.8,16.07,56.8,40.63,34.43,16.52,0,Gent II 3-2 Club Brugge II,2026-03-21
Gent II,3.84,1.85,1.99,3.19,1.78,1.41,0.65,0.07,0.58,3.84,1.85,1.99,3,2,1,-0.99,53.6,70.08,47.22,0.9,0.51,241,13,31,16,34.44,31.37,11.03,12,6,27,9,14,166.1,83.93,83.0,59.37,173.93,83.48,0,Gent II 3-2 Club Brugge II,2026-03-21
Kortrijk,3.44,2.05,1.39,3.04,2.01,1.03,0.4,0.03,0.37,3.44,2.05,1.39,1,4,-3,-4.39,57.7,55.36,52.04,1.41,0.64,264,18,16,13,11.35,20.31,7.2,5,5,24,4,13,116.1,60.37,12.0,14.07,78.06,33.84,5,Francs Borains 4-1 Kortrijk,2026-03-21
Francs Borains,2.05,3.44,-1.39,2.01,3.04,-1.03,0.03,0.4,-0.37,2.05,3.44,-1.39,4,1,3,4.39,42.3,44.64,50.47,0.64,1.41,183,11,13,16,20.31,11.35,10.26,5,5,18,8,12,76.2,39.63,73.27,85.93,152.62,66.16,3,Francs Borains 4-1 Kortrijk,2026-03-21
Beerschot,4.51,0.52,3.99,3.73,0.48,3.25,0.02,0.04,-0.02,3.75,0.52,3.23,4,0,4,0.01,51.8,54.18,47.27,1.27,0.39,225,10,15,6,11.81,15.38,13.21,6,4,12,2,7,110.5,68.38,73.07,60.19,186.57,87.55,0,Patro Eisden 0-4 Beerschot,2026-03-20
Patro Eisden,0.52,4.51,-3.99,0.48,3.73,-3.25,0.04,0.02,0.02,0.52,3.75,-3.23,0,4,-4,-0.01,48.2,45.82,40.48,0.39,1.27,139,6,6,15,15.38,11.81,15.23,4,6,21,3,13,51.1,31.62,48.33,39.81,26.53,12.45,4,Patro Eisden 0-4 Beerschot,2026-03-20
KRC Genk II,2.1,1.6,0.5,1.9,1.33,0.57,0.2,0.27,-0.07,2.1,1.6,0.5,2,1,1,0.5,53.7,64.53,50.1,1.24,0.52,252,12,13,7,10.48,13.46,8.43,9,6,22,7,12,153.3,88.56,39.87,37.49,143.57,81.69,1,Olympic Charleroi 1-2 KRC Genk II,2026-03-20
Olympic Charleroi,1.6,2.1,-0.5,1.33,1.9,-0.57,0.27,0.2,0.07,1.6,2.1,-0.5,1,2,-1,-0.5,46.3,35.47,41.02,0.52,1.24,138,7,7,13,13.46,10.48,10.15,6,9,18,6,19,19.8,11.44,66.47,62.51,32.17,18.31,0,Olympic Charleroi 1-2 KRC Genk II,2026-03-20
Seraing,1.48,0.12,1.36,1.28,0.12,1.16,0.2,0.0,0.2,1.48,0.12,1.36,0,0,0,-1.36,51.0,59.02,42.91,0.43,0.26,172,9,13,3,30.23,11.54,12.33,5,5,28,7,6,117.6,81.22,78.47,68.87,150.03,90.02,0,Eupen 0-0 Seraing,2026-03-20
Eupen,0.12,1.48,-1.36,0.12,1.28,-1.16,0.0,0.2,-0.2,0.12,1.48,-1.36,0,0,0,1.36,49.0,40.98,38.84,0.26,0.43,135,8,3,13,11.54,30.23,18.21,5,5,11,3,12,27.2,18.78,35.47,31.13,16.63,9.98,3,Eupen 0-0 Seraing,2026-03-20
Gent II,0.76,4.74,-3.98,0.71,3.6,-2.89,0.05,1.14,-1.09,0.76,4.74,-3.98,1,4,-3,0.98,54.1,45.67,46.02,0.24,1.49,207,9,8,24,33.33,16.11,8.0,5,5,11,1,12,49.4,24.99,21.6,29.19,26.78,7.66,0,Lokeren 4-1 Gent II,2026-03-15
Lokeren,4.74,0.76,3.98,3.6,0.71,2.89,1.14,0.05,1.09,4.74,0.76,3.98,4,1,3,-0.98,45.9,54.33,48.51,1.49,0.24,200,27,24,8,16.11,33.33,9.32,5,5,24,13,23,148.3,75.01,52.4,70.81,322.88,92.34,0,Lokeren 4-1 Gent II,2026-03-15
Francs Borains,1.29,3.07,-1.78,1.27,1.16,0.11,0.02,0.39,-0.37,1.29,1.55,-0.26,1,3,-2,-0.22,43.0,42.05,44.4,0.72,1.22,163,8,8,17,11.11,13.93,16.7,5,6,23,3,14,62.3,33.32,57.8,60.5,43.5,15.89,1,Lommel 3-1 Francs Borains,2026-03-15
Lommel,3.07,1.29,1.78,1.16,1.27,-0.11,0.39,0.02,0.37,1.55,1.29,0.26,3,1,2,0.22,57.0,57.95,48.35,1.22,0.72,283,16,17,8,13.93,11.11,10.48,6,5,20,7,12,124.7,66.68,37.73,39.5,230.23,84.11,1,Lommel 3-1 Francs Borains,2026-03-15
Beerschot,1.3,1.54,-0.24,1.28,1.3,-0.02,0.02,0.25,-0.23,1.3,1.54,-0.24,1,0,1,1.24,53.0,58.84,50.6,0.97,0.92,291,21,15,19,15.46,20.65,12.13,3,5,21,6,12,134.6,59.48,76.27,61.05,169.03,74.12,3,Liège 0-1 Beerschot,2026-03-14
Liège,1.54,1.3,0.24,1.3,1.28,0.02,0.25,0.02,0.23,1.54,1.3,0.24,0,1,-1,-1.24,47.0,41.16,41.37,0.92,0.97,164,13,19,15,20.65,15.46,10.34,5,3,29,5,10,91.7,40.52,48.67,38.95,59.03,25.88,2,Liège 0-1 Beerschot,2026-03-14
KRC Genk II,0.76,3.03,-2.27,0.74,2.9,-2.16,0.02,0.12,-0.1,0.76,3.03,-2.27,2,2,0,2.27,54.2,36.69,37.58,0.41,0.58,130,7,10,19,24.39,32.76,10.69,6,5,9,3,5,31.0,18.59,32.33,27.15,39.83,19.3,0,Seraing 2-2 KRC Genk II,2026-03-14
Seraing,3.03,0.76,2.27,2.9,0.74,2.16,0.12,0.02,0.1,3.03,0.76,2.27,2,2,0,-2.27,45.8,63.31,44.64,0.58,0.41,160,14,19,10,32.76,24.39,15.21,5,6,24,7,15,135.8,81.41,86.73,72.85,166.53,80.7,1,Seraing 2-2 KRC Genk II,2026-03-14
Olympic Charleroi,0.26,3.6,-3.34,0.26,2.79,-2.53,0.0,0.81,-0.81,0.26,3.6,-3.34,1,3,-2,1.34,36.5,23.87,41.0,0.15,2.27,109,2,6,22,40.0,9.69,21.65,3,12,4,0,9,23.7,6.88,46.0,54.68,10.77,3.42,0,Kortrijk 3-1 Olympic Charleroi,2026-03-14
Kortrijk,3.6,0.26,3.34,2.79,0.26,2.53,0.81,0.0,0.81,3.6,0.26,3.34,3,1,2,-1.34,63.5,76.13,57.82,2.27,0.15,395,41,22,6,9.69,40.0,8.06,12,3,51,16,12,321.0,93.12,38.13,45.32,303.8,96.58,1,Kortrijk 3-1 Olympic Charleroi,2026-03-14
Beveren,2.46,1.81,0.65,2.3,1.56,0.74,0.17,0.26,-0.09,2.46,1.81,0.65,2,2,0,-0.65,59.9,74.78,52.44,1.84,0.51,308,27,23,7,12.5,13.73,6.64,17,4,45,9,11,215.8,89.4,43.33,33.08,183.03,76.73,2,Club Brugge II 2-2 Beveren,2026-03-14
Club Brugge II,1.81,2.46,-0.65,1.56,2.3,-0.74,0.26,0.17,0.09,1.81,2.46,-0.65,2,2,0,0.65,40.1,25.22,36.49,0.51,1.84,95,12,7,23,13.73,12.5,13.59,4,17,7,3,14,25.6,10.6,87.67,66.92,55.5,23.27,0,Club Brugge II 2-2 Beveren,2026-03-14
